player,year,round,elo,elo_new
k green,1989,r1r2,1505.8968875572623,1535.1956372235747
m o'meara,1989,r1r2,1505.8968875572623,1527.6367349605805
p azinger,1989,r1r2,1500.0740404161925,1502.9165464400862
d pooley,1989,r1r2,1529.1882761215413,1543.369566945319
t watson,1989,r1r2,1517.5425818394017,1539.2826015225805
i woosnam,1989,r1r2,1505.8968875572623,1508.7394793030946
d frost,1989,r1r2,1494.251193275123,1504.6525161169332
t kite,1989,r1r2,1517.5425818394017,1543.0620526540777
j nicklaus,1989,r1r2,1511.719734698332,1525.9007658388036
m ozaki,1989,r1r2,1523.3654289804715,1541.3260840927971
c strange,1989,r1r2,1505.8968875572623,1527.6367349605805
l trevino,1989,r1r2,1546.6568175447505,1583.5150773940686
t purtzer,1989,r1r2,1523.3654289804715,1537.5466329613
p stewart,1989,r1r2,1511.719734698332,1522.1213147073065
b langer,1989,r1r2,1505.8968875572623,1512.5189304345918
l mize,1989,r1r2,1517.5425818394017,1524.164796996592
s pate,1989,r1r2,1494.251193275123,1493.3141627224418
l wadkins,1989,r1r2,1494.251193275123,1508.4319672484303
f zoeller,1989,r1r2,1494.251193275123,1497.093613853939
m calcavecchia,1989,r1r2,1505.8968875572623,1523.8572838290834
s jones,1989,r1r2,1505.8968875572623,1520.0778326975862
d rummells,1989,r1r2,1505.8968875572623,1516.298381566089
h green,1989,r1r2,1505.8968875572623,1512.5189304345918
p jacobsen,1989,r1r2,1505.8968875572623,1520.0778326975862
b lietzke,1989,r1r2,1505.8968875572623,1512.5189304345918
b gilder,1989,r1r2,1500.0740404161925,1506.6959975715833
t aaron,1989,r1r2,1494.251193275123,1497.093613853939
c coody,1989,r1r2,1494.251193275123,1497.093613853939
r floyd,1989,r1r2,1494.251193275123,1493.3141627224418
s simpson,1989,r1r2,1517.5425818394017,1524.164796996592
d pohl,1989,r1r2,1517.5425818394017,1535.5031503910834
g archer,1989,r1r2,1500.0740404161925,1502.9165464400862
m mccumber,1989,r1r2,1517.5425818394017,1531.7236992595863
g twiggs,1989,r1r2,1500.0740404161925,1499.137095308589
j haas,1989,r1r2,1511.719734698332,1514.5624124443123
b lohr,1989,r1r2,1500.0740404161925,1499.137095308589
m sullivan,1989,r1r2,1494.251193275123,1497.093613853939
d weibring,1989,r1r2,1517.5425818394017,1516.6058947335978
c pavin,1989,r1r2,1505.8968875572623,1516.298381566089
a bean,1989,r1r2,1529.1882761215413,1532.0312135508277
tc chen,1989,r1r2,1523.3654289804715,1541.3260840927971
a north,1989,r1r2,1488.428346134053,1483.7117792803192
t simpson,1989,r1r2,1500.0740404161925,1495.357644177092
m wiebe,1989,r1r2,1488.428346134053,1483.7117792803192
b casper jr,1989,r1r2,1500.0740404161925,1491.5781930455946
s lyle,1989,r1r2,1488.428346134053,1479.9323281488219
a magee,1989,r1r2,1511.719734698332,1503.2240590498207
b mccallister,1989,r1r2,1494.251193275123,1485.7552604594475
l nelson,1989,r1r2,1488.428346134053,1479.9323281488219
g player,1989,r1r2,1494.251193275123,1485.7552604594475
g sauers,1989,r1r2,1505.8968875572623,1497.4011259086033
j sindelar,1989,r1r2,1500.0740404161925,1491.5781930455946
c stadler,1989,r1r2,1505.8968875572623,1497.4011259086033
b glasson,1989,r1r2,1488.428346134053,1476.1528770173247
t sieckmann,1989,r1r2,1476.7826518519134,1464.5070132173262
h sutton,1989,r1r2,1517.5425818394017,1520.385345865095
b tway,1989,r1r2,1488.428346134053,1476.1528770173247
m brooks,1989,r1r2,1488.428346134053,1472.3734258858276
m mcnulty,1989,r1r2,1470.9598047108439,1454.9046305938207
r howe iii,1989,r1r2,1488.428346134053,1468.5939747543305
g koch,1989,r1r2,1494.251193275123,1474.4169070649561
j benepe,1989,r1r2,1459.3141104287042,1435.6998661562654
t nakajima,1989,r1r2,1494.251193275123,1470.637455933459
n price,1989,r1r2,1494.251193275123,1466.8580048019617
d tewell,1989,r1r2,1488.428346134053,1461.0350724913362
s verplank,1989,r1r2,1476.7826518519134,1449.3892086913374
p yates iii,1989,r1r2,1465.136957569774,1437.7433459775716
m hatalsky,1989,r1r2,1482.6054989929833,1451.432689323405
a palmer,1989,r1r2,1465.136957569774,1426.4049925830802
d eger,1989,r1r2,1447.6684161465648,1405.1567493948905
e meeks,1989,r1r2,1453.4912632876346,1410.9796798136424
d ford,1989,r1r2,1465.136957569774,1418.8460903200858
c hardin,1989,r1r2,1441.845569005495,1369.098210189275
n faldo,1989,r1r3,1577.6921425547978,1595.6057828595629
s hoch,1989,r1r3,1564.3103057390151,1601.8419608094523
b crenshaw,1989,r1r3,1552.6644374872888,1595.1003932032643
g norman,1989,r1r3,1512.5189304345918,1535.335570115683
s ballesteros,1989,r1r3,1552.6644374872888,1580.3866341629866
m reid,1989,r1r3,1546.8415037855748,1584.372731006504
j mudd,1989,r1r3,1518.3418635758094,1521.540297309003
c beck,1989,r1r3,1508.7394793030946,1516.8422696810994
j olazabal,1989,r1r3,1491.2706815433135,1499.3730571789179
j sluman,1989,r1r3,1523.8572838290834,1531.9604364030558
f couples,1989,r1r3,1527.9442481280892,1526.238326451446
k green,1989,r1r3,1535.1956372235747,1562.9174088475852
m o'meara,1989,r1r3,1527.6367349605805,1550.453737602813
p azinger,1989,r1r3,1502.9165464400862,1515.9237844697889
d pooley,1989,r1r3,1543.369566945319,1536.759432510692
t watson,1989,r1r3,1539.2826015225805,1552.2907131767952
i woosnam,1989,r1r3,1508.7394793030946,1511.9376833343401
d frost,1989,r1r3,1504.6525161169332,1507.8506227547662
t kite,1989,r1r3,1543.0620526540777,1570.7840151673627
j nicklaus,1989,r1r3,1525.9007658388036,1534.003967606082
m ozaki,1989,r1r3,1541.3260840927971,1554.3342453675962
c strange,1989,r1r3,1527.6367349605805,1540.6445649092943
l trevino,1989,r1r3,1583.5150773940686,1581.8105169631492
t purtzer,1989,r1r3,1537.5466329613,1545.6501161600586
p stewart,1989,r1r3,1522.1213147073065,1520.415252841442
b langer,1989,r1r3,1512.5189304345918,1520.6218110754053
l mize,1989,r1r3,1524.164796996592,1542.0771296633384
s pate,1989,r1r3,1493.3141627224418,1476.893654932873
l wadkins,1989,r1r3,1508.4319672484303,1516.53475029063
f zoeller,1989,r1r3,1497.093613853939,1510.1007136368983
m calcavecchia,1989,r1r3,1523.8572838290834,1531.9604364030558
s jones,1989,r1r3,1520.0778326975862,1493.8487900084647
d rummells,1989,r1r3,1516.298381566089,1509.6875936198198
h green,1989,r1r3,1512.5189304345918,1496.098879341609
p jacobsen,1989,r1r3,1520.0778326975862,1503.6579627019833
b lietzke,1989,r1r3,1512.5189304345918,1481.3851203013314
b gilder,1989,r1r3,1506.6959975715833,1485.3712211446298
t aaron,1989,r1r3,1497.093613853939,1495.3869545966204
c coody,1989,r1r3,1497.093613853939,1475.7686092095835
r floyd,1989,r1r3,1493.3141627224418,1481.7982412796323
s simpson,1989,r1r3,1524.164796996592,1527.3633706230605
d pohl,1989,r1r3,1535.5031503910834,1523.9882386874208
g archer,1989,r1r3,1502.9165464400862,1486.4962663892334
m mccumber,1989,r1r3,1531.7236992595863,1500.590350738899
g twiggs,1989,r1r3,1499.137095308589,1458.1937937421474
j haas,1989,r1r3,1514.5624124443123,1478.5240648470474
b lohr,1989,r1r3,1499.137095308589,1468.002966435666
m sullivan,1989,r1r3,1497.093613853939,1490.4823682498613
d weibring,1989,r1r3,1516.6058947335978,1500.1859414618837
c pavin,1989,r1r3,1516.298381566089,1494.9738345795422
a bean,1989,r1r3,1532.0312135508277,1505.8024588088433
tc chen,1989,r1r3,1541.3260840927971,1539.6204863273185
n faldo,1989,r1r4,1595.6057828595629,1631.9696010298153
s hoch,1989,r1r4,1601.8419608094523,1638.2059355043605
b crenshaw,1989,r1r4,1595.1003932032643,1627.9448836971087
g norman,1989,r1r4,1535.335570115683,1568.1785887443107
s ballesteros,1989,r1r4,1580.3866341629866,1609.7114426379233
m reid,1989,r1r4,1584.372731006504,1610.1783235868718
j mudd,1989,r1r4,1521.540297309003,1543.825038129429
c beck,1989,r1r4,1516.8422696810994,1535.607582747768
j olazabal,1989,r1r4,1499.3730571789179,1518.1379536200234
j sluman,1989,r1r4,1531.9604364030558,1550.7261133178836
f couples,1989,r1r4,1526.238326451446,1541.4845502746634
k green,1989,r1r4,1562.9174088475852,1578.1645254916318
m o'meara,1989,r1r4,1550.453737602813,1565.7005487937276
p azinger,1989,r1r4,1515.9237844697889,1527.6504454986207
d pooley,1989,r1r4,1536.759432510692,1548.4865955366965
t watson,1989,r1r4,1552.2907131767952,1564.0182542366922
i woosnam,1989,r1r4,1511.9376833343401,1523.664248989668
d frost,1989,r1r4,1507.8506227547662,1516.0577758249547
t kite,1989,r1r4,1570.7840151673627,1578.9926956810564
j nicklaus,1989,r1r4,1534.003967606082,1542.2117488917531
m ozaki,1989,r1r4,1554.3342453675962,1562.5425213981407
c strange,1989,r1r4,1540.6445649092943,1548.8525071748345
l trevino,1989,r1r4,1581.8105169631492,1590.0194707248027
t purtzer,1989,r1r4,1545.6501161600586,1550.3388651508376
p stewart,1989,r1r4,1520.415252841442,1525.1033915583582
b langer,1989,r1r4,1520.6218110754053,1521.7906397369434
l mize,1989,r1r4,1542.0771296633384,1543.2464767039846
s pate,1989,r1r4,1476.893654932873,1478.061446091951
l wadkins,1989,r1r4,1516.53475029063,1517.703480909087
f zoeller,1989,r1r4,1510.1007136368983,1511.2692903638285
m calcavecchia,1989,r1r4,1531.9604364030558,1529.6102232230628
s jones,1989,r1r4,1493.8487900084647,1491.4976654458255
d rummells,1989,r1r4,1509.6875936198198,1507.336845468643
h green,1989,r1r4,1496.098879341609,1486.7091780194364
p jacobsen,1989,r1r4,1503.6579627019833,1494.268440833304
b lietzke,1989,r1r4,1481.3851203013314,1471.995071822862
b gilder,1989,r1r4,1485.3712211446298,1472.4619514192639
t aaron,1989,r1r4,1495.3869545966204,1478.9586063804477
c coody,1989,r1r4,1475.7686092095835,1459.3397989269488
r floyd,1989,r1r4,1481.7982412796323,1465.3695724782035
s simpson,1989,r1r4,1527.3633706230605,1510.9357864166852
d pohl,1989,r1r4,1523.9882386874208,1504.0412581785206
g archer,1989,r1r4,1486.4962663892334,1463.0290781194194
m mccumber,1989,r1r4,1500.590350738899,1477.123495890677
g twiggs,1989,r1r4,1458.1937937421474,1434.725943719699
j haas,1989,r1r4,1478.5240648470474,1451.537374113436
b lohr,1989,r1r4,1468.002966435666,1441.0160295822093
m sullivan,1989,r1r4,1490.4823682498613,1463.4959589987734
d weibring,1989,r1r4,1500.1859414618837,1473.1997619944277
c pavin,1989,r1r4,1494.9738345795422,1464.4682165181976
a bean,1989,r1r4,1505.8024588088433,1468.2584678617645
tc chen,1989,r1r4,1539.6204863273185,1495.0386784911616
n faldo,1990,r1,1631.9696010298153,1517.6381100038757
r floyd,1990,r1,1465.3695724782035,1523.4698950703898
j huston,1990,r1,1500,1546.7970353364467
l wadkins,1990,r1,1517.703480909087,1511.8063249373615
f couples,1990,r1,1541.4845502746634,1500.1427548043332
j nicklaus,1990,r1,1542.2117488917531,1511.8063249373615
s ballesteros,1990,r1,1609.7114426379233,1500.1427548043332
b britton,1990,r1,1500,1535.1334652034184
b langer,1990,r1,1521.7906397369434,1523.4698950703898
s simpson,1990,r1,1510.9357864166852,1500.1427548043332
c strange,1990,r1,1548.8525071748345,1523.4698950703898
t watson,1990,r1,1564.0182542366922,1482.6473996047907
j olazabal,1990,r1,1518.1379536200234,1511.8063249373615
b crenshaw,1990,r1,1627.9448836971087,1511.8063249373615
s hoch,1990,r1,1638.2059355043605,1517.6381100038757
t kite,1990,r1,1578.9926956810564,1494.310969737819
l mize,1990,r1,1543.2464767039846,1523.4698950703898
r rafferty,1990,r1,1500,1511.8063249373615
c stadler,1990,r1,1497.4011259086033,1511.8063249373615
m calcavecchia,1990,r1,1529.6102232230628,1500.1427548043332
s jones,1990,r1,1491.4976654458255,1482.6473996047907
f zoeller,1990,r1,1511.2692903638285,1511.8063249373615
m ozaki,1990,r1,1562.5425213981407,1523.4698950703898
d hammond,1990,r1,1514.4025731372824,1517.6381100038757
g player,1990,r1,1485.7552604594475,1505.9745398708474
l trevino,1990,r1,1590.0194707248027,1476.8156145382766
w grady,1990,r1,1500,1511.8063249373615
a north,1990,r1,1483.7117792803192,1517.6381100038757
j sluman,1990,r1,1550.7261133178836,1476.8156145382766
p jacobsen,1990,r1,1494.268440833304,1540.9652502699325
j mudd,1990,r1,1543.825038129429,1500.1427548043332
i woosnam,1990,r1,1523.664248989668,1511.8063249373615
a bean,1990,r1,1468.2584678617645,1488.479184671305
b glasson,1990,r1,1476.1528770173247,1523.4698950703898
n ozaki,1990,r1,1500,1494.310969737819
m mccumber,1990,r1,1477.123495890677,1500.1427548043332
p stewart,1990,r1,1525.1033915583582,1517.6381100038757
b tway,1990,r1,1476.1528770173247,1511.8063249373615
c beck,1990,r1,1535.607582747768,1511.8063249373615
m lye,1990,r1,1499.7299493062844,1494.310969737819
c patton,1990,r1,1500,1517.6381100038757
j mahaffey,1990,r1,1498.6043655663107,1511.8063249373615
d pooley,1990,r1,1548.4865955366965,1505.9745398708474
p senior,1990,r1,1500,1511.8063249373615
m hulbert,1990,r1,1463.3222674939366,1517.6381100038757
t purtzer,1990,r1,1550.3388651508376,1517.6381100038757
m donald,1990,r1,1500,1558.460605469475
l nelson,1990,r1,1479.9323281488219,1500.1427548043332
g archer,1990,r1,1463.0290781194194,1523.4698950703898
b casper jr,1990,r1,1491.5781930455946,1500.1427548043332
d frost,1990,r1,1516.0577758249547,1500.1427548043332
r gamez,1990,r1,1500,1505.9745398708474
m o'meara,1990,r1,1565.7005487937276,1494.310969737819
m reid,1990,r1,1610.1783235868718,1488.479184671305
h green,1990,r1,1486.7091780194364,1505.9745398708474
b mccallister,1990,r1,1485.7552604594475,1505.9745398708474
g norman,1990,r1,1568.1785887443107,1476.8156145382766
t pernice jr,1990,r1,1500,1500.1427548043332
t aaron,1990,r1,1478.9586063804477,1482.6473996047907
i baker-finch,1990,r1,1444.9002148086952,1482.6473996047907
d forsman,1990,r1,1471.8977179090957,1470.9838294717624
s lyle,1990,r1,1479.9323281488219,1482.6473996047907
d rummells,1990,r1,1507.336845468643,1482.6473996047907
t schulz,1990,r1,1500,1494.310969737819
t sills,1990,r1,1453.2270989610029,1482.6473996047907
c coody,1990,r1,1459.3397989269488,1494.310969737819
t simpson,1990,r1,1495.357644177092,1482.6473996047907
h sutton,1990,r1,1520.385345865095,1459.320259338734
t armour iii,1990,r1,1500,1494.310969737819
g brewer jr,1990,r1,1453.4912632876346,1488.479184671305
c byrum,1990,r1,1500,1488.479184671305
b claar,1990,r1,1500,1500.1427548043332
d ishii,1990,r1,1500,1500.1427548043332
t byrum,1990,r1,1500,1482.6473996047907
s dodd,1990,r1,1500,1482.6473996047907
l thompson,1990,r1,1492.3816209062559,1465.1520444052483
p azinger,1990,r1,1527.6504454986207,1465.1520444052483
a palmer,1990,r1,1426.4049925830802,1488.479184671305
c parry,1990,r1,1500,1465.1520444052483
k green,1990,r1,1578.1645254916318,1476.8156145382766
t hobby,1990,r1,1500,1488.479184671305
w levi,1990,r1,1505.8769593433085,1482.6473996047907
d green,1990,r1,1500,1470.9838294717624
j taylor,1990,r1,1500,1447.6566892057058
d ford,1990,r1,1418.8460903200858,1476.8156145382766
n faldo,1990,r1r2,1517.6381100038757,1539.2692009950804
r floyd,1990,r1r2,1523.4698950703898,1564.9085923355424
j huston,1990,r1r2,1546.7970353364467,1580.3130698893103
l wadkins,1990,r1r2,1511.8063249373615,1525.5143222904626
f couples,1990,r1r2,1500.1427548043332,1521.7735904260026
j nicklaus,1990,r1r2,1511.8063249373615,1537.3988346478059
s ballesteros,1990,r1r2,1500.1427548043332,1505.927573949545
b britton,1990,r1r2,1535.1334652034184,1560.7263181898354
b langer,1990,r1r2,1523.4698950703898,1545.1010717399704
s simpson,1990,r1r2,1500.1427548043332,1513.8505821877739
c strange,1990,r1r2,1523.4698950703898,1545.1010717399704
t watson,1990,r1r2,1482.6473996047907,1484.4704617315465
j olazabal,1990,r1r2,1511.8063249373615,1525.5143222904626
b crenshaw,1990,r1r2,1511.8063249373615,1521.5528181713482
s hoch,1990,r1r2,1517.6381100038757,1555.115217471538
t kite,1990,r1r2,1494.310969737819,1496.1342001914456
l mize,1990,r1r2,1523.4698950703898,1533.216559382627
r rafferty,1990,r1r2,1511.8063249373615,1521.5528181713482
c stadler,1990,r1r2,1511.8063249373615,1537.3988346478059
m calcavecchia,1990,r1r2,1500.1427548043332,1505.927573949545
s jones,1990,r1r2,1482.6473996047907,1492.3934699697754
f zoeller,1990,r1r2,1511.8063249373615,1521.5528181713482
m ozaki,1990,r1r2,1523.4698950703898,1553.024079978199
d hammond,1990,r1r2,1517.6381100038757,1531.3461927568515
g player,1990,r1r2,1505.9745398708474,1511.75944386299
l trevino,1990,r1r2,1476.8156145382766,1482.6000970271134
w grady,1990,r1r2,1511.8063249373615,1517.5913140522339
a north,1990,r1r2,1517.6381100038757,1535.307696875966
j sluman,1990,r1r2,1476.8156145382766,1486.5616011462278
p jacobsen,1990,r1r2,1540.9652502699325,1566.5581897784518
j mudd,1990,r1r2,1500.1427548043332,1517.8120863068882
i woosnam,1990,r1r2,1511.8063249373615,1517.5913140522339
a bean,1990,r1r2,1488.479184671305,1490.3023308255913
b glasson,1990,r1r2,1523.4698950703898,1537.1780635017415
n ozaki,1990,r1r2,1494.310969737819,1496.1342001914456
m mccumber,1990,r1r2,1500.1427548043332,1501.9660698304306
p stewart,1990,r1r2,1517.6381100038757,1535.307696875966
b tway,1990,r1r2,1511.8063249373615,1513.6298099331193
c beck,1990,r1r2,1511.8063249373615,1521.5528181713482
m lye,1990,r1r2,1494.310969737819,1496.1342001914456
c patton,1990,r1r2,1517.6381100038757,1535.307696875966
j mahaffey,1990,r1r2,1511.8063249373615,1521.5528181713482
d pooley,1990,r1r2,1505.9745398708474,1515.7209479821047
p senior,1990,r1r2,1511.8063249373615,1517.5913140522339
m hulbert,1990,r1r2,1517.6381100038757,1543.2307051141947
t purtzer,1990,r1r2,1517.6381100038757,1519.4616803995084
m donald,1990,r1r2,1558.460605469475,1568.2077897775348
l nelson,1990,r1r2,1500.1427548043332,1505.927573949545
g archer,1990,r1r2,1523.4698950703898,1541.139567620856
b casper jr,1990,r1r2,1500.1427548043332,1498.0045657113162
d frost,1990,r1r2,1500.1427548043332,1498.0045657113162
r gamez,1990,r1r2,1505.9745398708474,1503.8364356247614
m o'meara,1990,r1r2,1494.310969737819,1492.1726960723313
m reid,1990,r1r2,1488.479184671305,1486.340826706477
h green,1990,r1r2,1505.9745398708474,1499.874931505647
b mccallister,1990,r1r2,1505.9745398708474,1499.874931505647
g norman,1990,r1r2,1476.8156145382766,1470.7155846697701
t pernice jr,1990,r1r2,1500.1427548043332,1494.0430615922019
t aaron,1990,r1r2,1482.6473996047907,1472.5859493742032
i baker-finch,1990,r1r2,1482.6473996047907,1472.5859493742032
d forsman,1990,r1r2,1470.9838294717624,1460.9222119963013
s lyle,1990,r1r2,1482.6473996047907,1472.5859493742032
d rummells,1990,r1r2,1482.6473996047907,1472.5859493742032
t schulz,1990,r1r2,1494.310969737819,1484.2496878341024
t sills,1990,r1r2,1482.6473996047907,1472.5859493742032
c coody,1990,r1r2,1494.310969737819,1480.288183714988
t simpson,1990,r1r2,1482.6473996047907,1468.6244452550889
h sutton,1990,r1r2,1459.320259338734,1445.2969715708825
t armour iii,1990,r1r2,1494.310969737819,1476.3266795958737
g brewer jr,1990,r1r2,1488.479184671305,1470.494810230019
c byrum,1990,r1r2,1488.479184671305,1470.494810230019
b claar,1990,r1r2,1500.1427548043332,1482.1585492348586
d ishii,1990,r1r2,1500.1427548043332,1482.1585492348586
t byrum,1990,r1r2,1482.6473996047907,1456.7399328977456
s dodd,1990,r1r2,1482.6473996047907,1456.7399328977456
l thompson,1990,r1r2,1465.1520444052483,1439.2443272333865
p azinger,1990,r1r2,1465.1520444052483,1435.282823114272
a palmer,1990,r1r2,1488.479184671305,1458.610297872676
c parry,1990,r1r2,1465.1520444052483,1435.282823114272
